Image,Operation,Variant,Phase,Width,Height,Threads,Schedule,Build,Samples,Median_ms,Min_ms,Max_ms,Scalar_to_Auto,Auto_to_Omp,Original_to_Variant,All_Exact,Max_Abs_Error
6000x6000.png,Gaussian_5x5,soa_direct,soa_to_aos,6000,6000,1,static,off-avx2,5,82.830330,82.479659,92.564379,,,,yes,0
6000x6000.png,Gaussian_5x5,soa_direct,soa_to_aos,6000,6000,1,static,omp-avx2,5,81.364799,80.935020,84.290567,,1.017885,,yes,0
6000x6000.png,Gaussian_5x5,soa_direct,soa_to_aos,6000,6000,20,static,auto-avx2,5,5.933414,5.837532,7.558752,1.022627,,,yes,0
6000x6000.png,Gaussian_5x5,soa_direct,soa_to_aos,6000,6000,20,static,off-avx2,5,6.067671,5.853196,6.129782,,,,yes,0
6000x6000.png,Gaussian_5x5,soa_direct,soa_to_aos,6000,6000,20,static,omp-avx2,5,5.920839,5.822735,9.629222,,1.002124,,yes,0
6000x6000.png,Gaussian_5x5,soa_direct,total,6000,6000,1,static,auto-avx2,5,3832.425682,3806.548974,3836.761052,0.910770,,0.686828,yes,0
6000x6000.png,Gaussian_5x5,soa_direct,total,6000,6000,1,static,off-avx2,5,3490.459214,3483.070116,3493.133738,,,0.644568,yes,0
6000x6000.png,Gaussian_5x5,soa_direct,total,6000,6000,1,static,omp-avx2,5,3810.205786,3809.391955,3834.592867,,1.005832,0.645185,yes,0
6000x6000.png,Gaussian_5x5,soa_direct,total,6000,6000,20,static,auto-avx2,5,227.132660,225.457991,271.151391,0.891903,,0.676242,yes,0
6000x6000.png,Gaussian_5x5,soa_direct,total,6000,6000,20,static,off-avx2,5,202.580319,202.512683,215.187111,,,0.645868,yes,0
6000x6000.png,Gaussian_5x5,soa_direct,total,6000,6000,20,static,omp-avx2,5,226.727418,225.376072,324.396241,,1.001787,0.634278,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,aos_to_soa,6000,6000,1,static,auto-avx2,5,105.152498,104.349348,107.721945,1.026170,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,aos_to_soa,6000,6000,1,static,off-avx2,5,107.904344,106.420534,108.927588,,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,aos_to_soa,6000,6000,1,static,omp-avx2,5,101.598297,100.732932,105.239138,,1.034983,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,aos_to_soa,6000,6000,20,static,auto-avx2,5,6.779332,6.688572,6.852004,0.995839,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,aos_to_soa,6000,6000,20,static,off-avx2,5,6.751125,6.604344,6.896749,,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,aos_to_soa,6000,6000,20,static,omp-avx2,5,6.718696,6.562802,9.530444,,1.009025,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,horizontal,6000,6000,1,static,auto-avx2,5,168.311832,167.459994,169.839108,2.657214,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,horizontal,6000,6000,1,static,off-avx2,5,447.240638,445.172066,452.960321,,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,horizontal,6000,6000,1,static,omp-avx2,5,169.055111,168.203672,169.424300,,0.995603,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,horizontal,6000,6000,20,static,auto-avx2,5,14.674502,14.398592,19.150098,1.963334,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,horizontal,6000,6000,20,static,off-avx2,5,28.810946,26.120407,46.588881,,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,horizontal,6000,6000,20,static,omp-avx2,5,15.077003,14.371686,20.161481,,0.973304,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,kernel,6000,6000,1,static,auto-avx2,5,1447.575606,1445.667109,1453.974769,1.266967,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,kernel,6000,6000,1,static,off-avx2,5,1834.030868,1827.045961,1841.345529,,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,kernel,6000,6000,1,static,omp-avx2,5,1445.316375,1443.766730,1450.363917,,1.001563,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,kernel,6000,6000,20,static,auto-avx2,5,85.154552,84.715925,97.401848,1.423206,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,kernel,6000,6000,20,static,off-avx2,5,121.192445,107.112536,149.065451,,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,kernel,6000,6000,20,static,omp-avx2,5,88.662191,84.944937,100.850258,,0.960438,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,soa_to_aos,6000,6000,1,static,auto-avx2,5,82.510362,82.447302,83.639217,1.004120,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,soa_to_aos,6000,6000,1,static,off-avx2,5,82.850272,82.520222,86.853685,,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,soa_to_aos,6000,6000,1,static,omp-avx2,5,81.347071,80.995686,81.577159,,1.014300,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,soa_to_aos,6000,6000,20,static,auto-avx2,5,5.964291,5.873483,6.221686,1.023356,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,soa_to_aos,6000,6000,20,static,off-avx2,5,6.103593,5.920776,6.760504,,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,soa_to_aos,6000,6000,20,static,omp-avx2,5,6.115218,5.889773,9.499340,,0.975319,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,total,6000,6000,1,static,auto-avx2,5,1636.859973,1633.266909,1642.761663,1.236921,,1.608089,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,total,6000,6000,1,static,off-avx2,5,2024.667219,2018.493771,2030.797023,,,1.111213,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,total,6000,6000,1,static,omp-avx2,5,1629.935802,1627.466634,1632.853398,,1.004248,1.508212,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,total,6000,6000,20,static,auto-avx2,5,97.813774,97.459548,110.475538,1.377285,,1.570296,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,total,6000,6000,20,static,off-avx2,5,134.717467,119.960734,161.775617,,,0.971219,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,total,6000,6000,20,static,omp-avx2,5,105.136178,97.529135,119.827261,,0.930353,1.367829,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,vertical,6000,6000,1,static,auto-avx2,5,1279.625303,1277.355277,1284.636531,1.079902,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,vertical,6000,6000,1,static,off-avx2,5,1381.870260,1379.855914,1396.173463,,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,vertical,6000,6000,1,static,omp-avx2,5,1276.261264,1274.640500,1281.515714,,1.002636,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,vertical,6000,6000,20,static,auto-avx2,5,70.570284,70.105398,78.251750,1.309071,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,vertical,6000,6000,20,static,off-avx2,5,92.381499,80.992129,102.476570,,,,yes,0
6000x6000.png,Gaussian_5x5,soa_separable,vertical,6000,6000,20,static,omp-avx2,5,73.995077,69.903998,80.688777,,0.953716,,yes,0
6000x6000.png,Gaussian_7x7,aos_direct,kernel,6000,6000,1,static,auto-avx2,5,4169.380038,4160.532986,4204.685419,0.826141,,,yes,0
6000x6000.png,Gaussian_7x7,aos_direct,kernel,6000,6000,1,static,off-avx2,5,3444.497581,3438.249509,3449.980036,,,,yes,0
6000x6000.png,Gaussian_7x7,aos_direct,kernel,6000,6000,1,static,omp-avx2,5,3746.345184,3733.754346,3772.314869,,1.112919,,yes,0
6000x6000.png,Gaussian_7x7,aos_direct,kernel,6000,6000,20,static,auto-avx2,5,241.676618,241.658883,272.867244,0.828269,,,yes,0
6000x6000.png,Gaussian_7x7,aos_direct,kernel,6000,6000,20,static,off-avx2,5,200.173267,200.019651,212.892192,,,,yes,0
6000x6000.png,Gaussian_7x7,aos_direct,kernel,6000,6000,20,static,omp-avx2,5,217.449458,217.341639,226.999040,,1.111415,,yes,0
6000x6000.png,Gaussian_7x7,aos_direct,total,6000,6000,1,static,auto-avx2,5,4169.380038,4160.532986,4204.685419,0.826141,,,yes,0
6000x6000.png,Gaussian_7x7,aos_direct,total,6000,6000,1,static,off-avx2,5,3444.497581,3438.249509,3449.980036,,,,yes,0
6000x6000.png,Gaussian_7x7,aos_direct,total,6000,6000,1,static,omp-avx2,5,3746.345184,3733.754346,3772.314869,,1.112919,,yes,0
6000x6000.png,Gaussian_7x7,aos_direct,total,6000,6000,20,static,auto-avx2,5,241.676618,241.658883,272.867244,0.828269,,,yes,0
6000x6000.png,Gaussian_7x7,aos_direct,total,6000,6000,20,static,off-avx2,5,200.173267,200.019651,212.892192,,,,yes,0
6000x6000.png,Gaussian_7x7,aos_direct,total,6000,6000,20,static,omp-avx2,5,217.449458,217.341639,226.999040,,1.111415,,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,horizontal,6000,6000,1,static,auto-avx2,5,234.601942,222.419883,234.919283,2.522423,,,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,horizontal,6000,6000,1,static,off-avx2,5,591.765219,591.504333,598.265309,,,,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,horizontal,6000,6000,1,static,omp-avx2,5,234.801991,234.024184,235.809028,,0.999148,,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,horizontal,6000,6000,20,static,auto-avx2,5,21.021939,20.642325,21.441936,2.098042,,,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,horizontal,6000,6000,20,static,off-avx2,5,44.104917,43.512017,63.763491,,,,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,horizontal,6000,6000,20,static,omp-avx2,5,21.083803,20.892067,23.336407,,0.997066,,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,kernel,6000,6000,1,static,auto-avx2,5,1615.907398,1609.139393,1687.268683,1.318390,,,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,kernel,6000,6000,1,static,off-avx2,5,2130.396469,2129.726355,2136.665486,,,,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,kernel,6000,6000,1,static,omp-avx2,5,1637.859087,1614.945927,1704.283593,,0.986597,,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,kernel,6000,6000,20,static,auto-avx2,5,102.134755,100.836083,103.796256,1.378829,,,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,kernel,6000,6000,20,static,off-avx2,5,140.826399,138.747991,162.292793,,,,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,kernel,6000,6000,20,static,omp-avx2,5,101.932849,100.902520,111.802064,,1.001981,,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,total,6000,6000,1,static,auto-avx2,5,1615.907398,1609.139393,1687.268683,1.318390,,2.580210,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,total,6000,6000,1,static,off-avx2,5,2130.396469,2129.726355,2136.665486,,,1.616834,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,total,6000,6000,1,static,omp-avx2,5,1637.859087,1614.945927,1704.283593,,0.986597,2.287343,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,total,6000,6000,20,static,auto-avx2,5,102.134755,100.836083,103.796256,1.378829,,2.366252,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,total,6000,6000,20,static,off-avx2,5,140.826399,138.747991,162.292793,,,1.421419,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,total,6000,6000,20,static,omp-avx2,5,101.932849,100.902520,111.802064,,1.001981,2.133262,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,vertical,6000,6000,1,static,auto-avx2,5,1381.929330,1374.537451,1452.349400,1.113027,,,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,vertical,6000,6000,1,static,off-avx2,5,1538.125220,1532.131160,1545.161153,,,,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,vertical,6000,6000,1,static,omp-avx2,5,1403.834903,1379.136899,1470.084480,,0.984396,,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,vertical,6000,6000,20,static,auto-avx2,5,81.218188,80.036591,82.354320,1.190885,,,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,vertical,6000,6000,20,static,off-avx2,5,96.721482,94.737622,99.445657,,,,yes,0
6000x6000.png,Gaussian_7x7,aos_separable,vertical,6000,6000,20,static,omp-avx2,5,80.992724,79.740379,88.465657,,1.002784,,yes,0
6000x6000.png,Gaussian_7x7,production_float,total_including_allocation,6000,6000,1,static,auto-avx2,5,4277.898352,4267.973436,4293.937795,1.001594,,,yes,0
6000x6000.png,Gaussian_7x7,production_float,total_including_allocation,6000,6000,1,static,off-avx2,5,4284.715405,4278.696969,4285.633658,,,,yes,0
6000x6000.png,Gaussian_7x7,production_float,total_including_allocation,6000,6000,1,static,omp-avx2,5,4294.596501,4291.910111,4303.852222,,0.996112,,yes,0
6000x6000.png,Gaussian_7x7,production_float,total_including_allocation,6000,6000,20,static,auto-avx2,5,248.117614,248.083668,249.356500,1.001684,,,yes,0
6000x6000.png,Gaussian_7x7,production_float,total_including_allocation,6000,6000,20,static,off-avx2,5,248.535354,248.386172,248.622722,,,,yes,0
6000x6000.png,Gaussian_7x7,production_float,total_including_allocation,6000,6000,20,static,omp-avx2,5,249.423704,248.986527,338.627222,,0.994764,,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,aos_to_soa,6000,6000,1,static,auto-avx2,5,105.317411,104.942791,110.200534,1.002127,,,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,aos_to_soa,6000,6000,1,static,off-avx2,5,105.541410,104.800803,107.069660,,,,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,aos_to_soa,6000,6000,1,static,omp-avx2,5,101.950446,99.940792,103.890604,,1.033026,,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,aos_to_soa,6000,6000,20,static,auto-avx2,5,6.674649,6.577889,9.931176,0.995290,,,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,aos_to_soa,6000,6000,20,static,off-avx2,5,6.643212,6.603783,7.739933,,,,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,aos_to_soa,6000,6000,20,static,omp-avx2,5,6.836304,6.488989,9.669024,,0.976353,,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,kernel,6000,6000,1,static,auto-avx2,5,5546.963957,5542.501680,5573.086497,0.933558,,,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,kernel,6000,6000,1,static,off-avx2,5,5178.411734,5173.341339,5185.246207,,,,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,kernel,6000,6000,1,static,omp-avx2,5,5545.136524,5538.966496,5552.635625,,1.000330,,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,kernel,6000,6000,20,static,auto-avx2,5,321.798440,321.266178,468.248225,0.929205,,,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,kernel,6000,6000,20,static,off-avx2,5,299.016701,298.473203,335.454839,,,,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,kernel,6000,6000,20,static,omp-avx2,5,328.927692,322.488637,364.634790,,0.978326,,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,soa_to_aos,6000,6000,1,static,auto-avx2,5,82.786938,82.492128,84.866172,1.000518,,,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,soa_to_aos,6000,6000,1,static,off-avx2,5,82.829815,82.444555,83.726899,,,,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,soa_to_aos,6000,6000,1,static,omp-avx2,5,81.187554,80.957527,81.243003,,1.019700,,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,soa_to_aos,6000,6000,20,static,auto-avx2,5,6.022975,5.740634,6.090868,0.979911,,,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,soa_to_aos,6000,6000,20,static,off-avx2,5,5.901978,5.789409,6.080404,,,,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,soa_to_aos,6000,6000,20,static,omp-avx2,5,5.948933,5.824526,6.142074,,1.012446,,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,total,6000,6000,1,static,auto-avx2,5,5736.935943,5731.908032,5765.779159,0.935357,,0.726761,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,total,6000,6000,1,static,off-avx2,5,5366.084293,5362.368018,5376.042766,,,0.641902,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,total,6000,6000,1,static,omp-avx2,5,5728.775393,5721.242834,5737.713783,,1.001424,0.653952,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,total,6000,6000,20,static,auto-avx2,5,334.467197,333.623468,484.097501,0.933086,,0.722572,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,total,6000,6000,20,static,off-avx2,5,312.086627,311.425592,347.984927,,,0.641403,yes,0
6000x6000.png,Gaussian_7x7,soa_direct,total,6000,6000,20,static,omp-avx2,5,341.588522,335.094435,377.524427,,0.979152,0.636583,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,aos_to_soa,6000,6000,1,static,auto-avx2,5,105.317411,104.942791,110.200534,1.002127,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,aos_to_soa,6000,6000,1,static,off-avx2,5,105.541410,104.800803,107.069660,,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,aos_to_soa,6000,6000,1,static,omp-avx2,5,101.950446,99.940792,103.890604,,1.033026,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,aos_to_soa,6000,6000,20,static,auto-avx2,5,6.674649,6.577889,9.931176,0.995290,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,aos_to_soa,6000,6000,20,static,off-avx2,5,6.643212,6.603783,7.739933,,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,aos_to_soa,6000,6000,20,static,omp-avx2,5,6.836304,6.488989,9.669024,,0.976353,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,horizontal,6000,6000,1,static,auto-avx2,5,205.850971,205.053326,205.950059,2.884373,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,horizontal,6000,6000,1,static,off-avx2,5,593.750925,592.962079,599.941963,,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,horizontal,6000,6000,1,static,omp-avx2,5,205.820650,205.319216,208.791542,,1.000147,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,horizontal,6000,6000,20,static,auto-avx2,5,15.673707,15.648275,15.937995,2.210313,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,horizontal,6000,6000,20,static,off-avx2,5,34.643796,34.368797,34.850405,,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,horizontal,6000,6000,20,static,omp-avx2,5,15.602055,15.471652,21.327406,,1.004592,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,kernel,6000,6000,1,static,auto-avx2,5,1569.329399,1566.830426,1574.906264,1.359406,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,kernel,6000,6000,1,static,off-avx2,5,2133.355917,2121.955523,2141.983481,,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,kernel,6000,6000,1,static,omp-avx2,5,1565.390372,1565.221076,1572.457028,,1.002516,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,kernel,6000,6000,20,static,auto-avx2,5,90.921064,90.280042,91.298915,1.385264,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,kernel,6000,6000,20,static,off-avx2,5,125.949684,124.731253,127.511851,,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,kernel,6000,6000,20,static,omp-avx2,5,90.557865,90.208178,109.051752,,1.004011,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,soa_to_aos,6000,6000,1,static,auto-avx2,5,82.784982,82.461267,82.831097,1.001237,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,soa_to_aos,6000,6000,1,static,off-avx2,5,82.887348,82.751979,90.474315,,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,soa_to_aos,6000,6000,1,static,omp-avx2,5,81.716146,80.935706,83.831069,,1.013080,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,soa_to_aos,6000,6000,20,static,auto-avx2,5,5.977429,5.955353,6.297804,0.989694,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,soa_to_aos,6000,6000,20,static,off-avx2,5,5.915828,5.889215,6.188907,,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,soa_to_aos,6000,6000,20,static,omp-avx2,5,5.977525,5.909934,9.612363,,0.999984,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,total,6000,6000,1,static,auto-avx2,5,1757.203331,1754.752333,1764.560727,1.321946,,2.372736,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,total,6000,6000,1,static,off-avx2,5,2322.927675,2311.884142,2330.412239,,,1.482826,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,total,6000,6000,1,static,omp-avx2,5,1752.989725,1746.878014,1754.647050,,1.002404,2.137118,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,total,6000,6000,20,static,auto-avx2,5,103.671295,103.457807,106.509022,1.345176,,2.331182,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,total,6000,6000,20,static,off-avx2,5,139.456157,137.563372,140.038894,,,1.435385,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,total,6000,6000,20,static,omp-avx2,5,103.152561,102.920404,125.500419,,1.005029,2.108037,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,vertical,6000,6000,1,static,auto-avx2,5,1363.478428,1360.880367,1369.153964,1.124634,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,vertical,6000,6000,1,static,off-avx2,5,1533.413954,1528.204598,1542.973404,,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,vertical,6000,6000,1,static,omp-avx2,5,1359.861148,1359.171537,1365.020165,,1.002660,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,vertical,6000,6000,20,static,auto-avx2,5,75.247357,74.630022,75.360920,1.214204,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,vertical,6000,6000,20,static,off-avx2,5,91.365622,90.362456,92.661446,,,,yes,0
6000x6000.png,Gaussian_7x7,soa_separable,vertical,6000,6000,20,static,omp-avx2,5,75.018400,74.606123,87.724346,,1.003052,,yes,0
6000x6000.png,Gaussian_9x9,aos_direct,kernel,6000,6000,1,static,auto-avx2,5,6174.935721,6165.692751,6185.579795,0.816835,,,yes,0
6000x6000.png,Gaussian_9x9,aos_direct,kernel,6000,6000,1,static,off-avx2,5,5043.905767,5042.132497,5058.603628,,,,yes,0
6000x6000.png,Gaussian_9x9,aos_direct,kernel,6000,6000,1,static,omp-avx2,5,5453.504432,5452.006690,5473.308051,,1.132288,,yes,0
6000x6000.png,Gaussian_9x9,aos_direct,kernel,6000,6000,20,static,auto-avx2,5,356.775183,356.531300,364.261723,0.818514,,,yes,0
6000x6000.png,Gaussian_9x9,aos_direct,kernel,6000,6000,20,static,off-avx2,5,292.025419,291.927319,332.512328,,,,yes,0
6000x6000.png,Gaussian_9x9,aos_direct,kernel,6000,6000,20,static,omp-avx2,5,315.779066,315.515313,315.842870,,1.129825,,yes,0
6000x6000.png,Gaussian_9x9,aos_direct,total,6000,6000,1,static,auto-avx2,5,6174.935721,6165.692751,6185.579795,0.816835,,,yes,0
6000x6000.png,Gaussian_9x9,aos_direct,total,6000,6000,1,static,off-avx2,5,5043.905767,5042.132497,5058.603628,,,,yes,0
6000x6000.png,Gaussian_9x9,aos_direct,total,6000,6000,1,static,omp-avx2,5,5453.504432,5452.006690,5473.308051,,1.132288,,yes,0
6000x6000.png,Gaussian_9x9,aos_direct,total,6000,6000,20,static,auto-avx2,5,356.775183,356.531300,364.261723,0.818514,,,yes,0
6000x6000.png,Gaussian_9x9,aos_direct,total,6000,6000,20,static,off-avx2,5,292.025419,291.927319,332.512328,,,,yes,0
6000x6000.png,Gaussian_9x9,aos_direct,total,6000,6000,20,static,omp-avx2,5,315.779066,315.515313,315.842870,,1.129825,,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,horizontal,6000,6000,1,static,auto-avx2,5,276.333636,275.280635,278.821443,2.674553,,,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,horizontal,6000,6000,1,static,off-avx2,5,739.068824,736.728688,748.302152,,,,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,horizontal,6000,6000,1,static,omp-avx2,5,276.286370,275.982401,278.085486,,1.000171,,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,horizontal,6000,6000,20,static,auto-avx2,5,22.886074,22.292182,29.956415,2.266639,,,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,horizontal,6000,6000,20,static,off-avx2,5,51.874464,51.610506,58.769453,,,,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,horizontal,6000,6000,20,static,omp-avx2,5,22.731025,22.563525,23.271565,,1.006821,,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,kernel,6000,6000,1,static,auto-avx2,5,1735.972588,1728.922242,1779.399034,1.397900,,,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,kernel,6000,6000,1,static,off-avx2,5,2426.716547,2423.289699,2427.797010,,,,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,kernel,6000,6000,1,static,omp-avx2,5,1753.080314,1748.158054,1779.311163,,0.990241,,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,kernel,6000,6000,20,static,auto-avx2,5,108.789630,108.436093,123.359077,1.461882,,,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,kernel,6000,6000,20,static,off-avx2,5,159.037633,155.834171,162.824970,,,,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,kernel,6000,6000,20,static,omp-avx2,5,110.345725,109.587853,112.747776,,0.985898,,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,total,6000,6000,1,static,auto-avx2,5,1735.972588,1728.922242,1779.399034,1.397900,,3.557047,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,total,6000,6000,1,static,off-avx2,5,2426.716547,2423.289699,2427.797010,,,2.078490,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,total,6000,6000,1,static,omp-avx2,5,1753.080314,1748.158054,1779.311163,,0.990241,3.110813,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,total,6000,6000,20,static,auto-avx2,5,108.789630,108.436093,123.359077,1.461882,,3.279496,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,total,6000,6000,20,static,off-avx2,5,159.037633,155.834171,162.824970,,,1.836203,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,total,6000,6000,20,static,omp-avx2,5,110.345725,109.587853,112.747776,,0.985898,2.861725,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,vertical,6000,6000,1,static,auto-avx2,5,1460.506886,1452.448563,1500.577591,1.153176,,,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,vertical,6000,6000,1,static,off-avx2,5,1684.220875,1679.494858,1689.225856,,,,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,vertical,6000,6000,1,static,omp-avx2,5,1475.458391,1471.871684,1503.328762,,0.989867,,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,vertical,6000,6000,20,static,auto-avx2,5,86.143911,85.873103,93.402662,1.213219,,,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,vertical,6000,6000,20,static,off-avx2,5,104.511388,103.765361,107.617238,,,,yes,0
6000x6000.png,Gaussian_9x9,aos_separable,vertical,6000,6000,20,static,omp-avx2,5,87.488666,86.957878,89.476211,,0.984629,,yes,0
6000x6000.png,Gaussian_9x9,production_float,total_including_allocation,6000,6000,1,static,auto-avx2,5,6644.449865,6633.929275,6651.129601,0.998833,,,yes,0
