Image,Operation,Variant,Phase,Width,Height,Threads,Schedule,Build,Repeat,Elapsed_ms,Hash,Reference_Hash,Exact,Differing_Bytes,Max_Abs_Error,Compiler,Flags,Hostname
4000x3000.png,Gaussian_9x9,soa_separable,kernel,4000,3000,20,static,off-avx2,2,49.225440,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,soa_to_aos,4000,3000,20,static,off-avx2,2,2.139571,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,total,4000,3000,20,static,off-avx2,2,53.640223,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,production_float,total_including_allocation,4000,3000,20,static,off-avx2,2,128.818836,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_direct,kernel,4000,3000,20,static,omp-avx2,3,106.370346,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_direct,total,4000,3000,20,static,omp-avx2,3,106.370346,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,aos_to_soa,4000,3000,20,static,omp-avx2,3,2.591074,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,kernel,4000,3000,20,static,omp-avx2,3,152.972296,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,soa_to_aos,4000,3000,20,static,omp-avx2,3,1.679306,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,total,4000,3000,20,static,omp-avx2,3,157.242676,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,horizontal,4000,3000,20,static,omp-avx2,3,8.588248,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,vertical,4000,3000,20,static,omp-avx2,3,28.165174,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,kernel,4000,3000,20,static,omp-avx2,3,36.753422,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,total,4000,3000,20,static,omp-avx2,3,36.753422,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,aos_to_soa,4000,3000,20,static,omp-avx2,3,2.591074,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,horizontal,4000,3000,20,static,omp-avx2,3,5.916453,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,vertical,4000,3000,20,static,omp-avx2,3,26.306328,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,kernel,4000,3000,20,static,omp-avx2,3,32.222781,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,soa_to_aos,4000,3000,20,static,omp-avx2,3,1.993976,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,total,4000,3000,20,static,omp-avx2,3,36.807831,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,production_float,total_including_allocation,4000,3000,20,static,omp-avx2,3,129.350197,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_direct,kernel,4000,3000,20,static,off-avx2,3,102.666972,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_direct,total,4000,3000,20,static,off-avx2,3,102.666972,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,aos_to_soa,4000,3000,20,static,off-avx2,3,2.331539,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,kernel,4000,3000,20,static,off-avx2,3,146.766140,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,soa_to_aos,4000,3000,20,static,off-avx2,3,1.885740,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,total,4000,3000,20,static,off-avx2,3,150.983419,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,horizontal,4000,3000,20,static,off-avx2,3,18.153200,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,vertical,4000,3000,20,static,off-avx2,3,34.524527,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,kernel,4000,3000,20,static,off-avx2,3,52.677727,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,total,4000,3000,20,static,off-avx2,3,52.677727,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,aos_to_soa,4000,3000,20,static,off-avx2,3,2.331539,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,horizontal,4000,3000,20,static,off-avx2,3,14.703053,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,vertical,4000,3000,20,static,off-avx2,3,34.376997,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,kernel,4000,3000,20,static,off-avx2,3,49.080050,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,soa_to_aos,4000,3000,20,static,off-avx2,3,2.248738,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,total,4000,3000,20,static,off-avx2,3,53.660327,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,production_float,total_including_allocation,4000,3000,20,static,off-avx2,3,128.824313,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_direct,kernel,4000,3000,20,static,auto-avx2,3,119.870519,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_direct,total,4000,3000,20,static,auto-avx2,3,119.870519,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,aos_to_soa,4000,3000,20,static,auto-avx2,3,2.220123,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,kernel,4000,3000,20,static,auto-avx2,3,153.254838,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,soa_to_aos,4000,3000,20,static,auto-avx2,3,1.672503,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,total,4000,3000,20,static,auto-avx2,3,157.147464,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,horizontal,4000,3000,20,static,auto-avx2,3,8.223053,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,vertical,4000,3000,20,static,auto-avx2,3,27.952002,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,kernel,4000,3000,20,static,auto-avx2,3,36.175055,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,total,4000,3000,20,static,auto-avx2,3,36.175055,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,aos_to_soa,4000,3000,20,static,auto-avx2,3,2.220123,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,horizontal,4000,3000,20,static,auto-avx2,3,6.173025,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,vertical,4000,3000,20,static,auto-avx2,3,31.220055,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,kernel,4000,3000,20,static,auto-avx2,3,37.393080,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,soa_to_aos,4000,3000,20,static,auto-avx2,3,2.005431,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,total,4000,3000,20,static,auto-avx2,3,41.618634,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,production_float,total_including_allocation,4000,3000,20,static,auto-avx2,3,128.729196,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_direct,kernel,4000,3000,20,static,off-avx2,4,98.075628,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_direct,total,4000,3000,20,static,off-avx2,4,98.075628,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,aos_to_soa,4000,3000,20,static,off-avx2,4,2.365228,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,kernel,4000,3000,20,static,off-avx2,4,146.935453,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,soa_to_aos,4000,3000,20,static,off-avx2,4,1.692034,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,total,4000,3000,20,static,off-avx2,4,150.992715,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,horizontal,4000,3000,20,static,off-avx2,4,18.222544,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,vertical,4000,3000,20,static,off-avx2,4,35.826364,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,kernel,4000,3000,20,static,off-avx2,4,54.048908,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,total,4000,3000,20,static,off-avx2,4,54.048908,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,aos_to_soa,4000,3000,20,static,off-avx2,4,2.365228,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,horizontal,4000,3000,20,static,off-avx2,4,14.720030,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,vertical,4000,3000,20,static,off-avx2,4,34.131157,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,kernel,4000,3000,20,static,off-avx2,4,48.851187,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,soa_to_aos,4000,3000,20,static,off-avx2,4,2.300159,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,total,4000,3000,20,static,off-avx2,4,53.516574,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,production_float,total_including_allocation,4000,3000,20,static,off-avx2,4,129.087550,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_direct,kernel,4000,3000,20,static,auto-avx2,4,127.938955,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_direct,total,4000,3000,20,static,auto-avx2,4,127.938955,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,aos_to_soa,4000,3000,20,static,auto-avx2,4,2.309393,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,kernel,4000,3000,20,static,auto-avx2,4,152.782766,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,soa_to_aos,4000,3000,20,static,auto-avx2,4,1.668718,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_direct,total,4000,3000,20,static,auto-avx2,4,156.760877,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,horizontal,4000,3000,20,static,auto-avx2,4,8.487592,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,vertical,4000,3000,20,static,auto-avx2,4,28.354384,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,kernel,4000,3000,20,static,auto-avx2,4,36.841976,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,aos_separable,total,4000,3000,20,static,auto-avx2,4,36.841976,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,aos_to_soa,4000,3000,20,static,auto-avx2,4,2.309393,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_9x9,soa_separable,horizontal,4000,3000,20,static,auto-avx2,4,5.302667,68b4834a3fe96a2f,68b4834a3fe96a2f,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
