Experiment,Build,Image,Threads,Round,Order,Schedule,Chunk,Thread,Rows,Work_ms
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,5,4,dynamic,1,5,324,4.672075
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,5,4,dynamic,1,6,309,4.663743
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,5,4,dynamic,1,7,328,4.660092
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,5,4,dynamic,1,8,309,4.671648
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,5,4,dynamic,1,9,310,4.668314
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,5,4,dynamic,1,10,284,4.663698
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,5,4,dynamic,1,11,282,4.662415
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,5,4,dynamic,1,12,284,4.664816
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,5,4,dynamic,1,13,284,4.661508
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,5,4,dynamic,1,14,285,4.670087
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,5,4,dynamic,1,15,285,4.663834
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,5,4,dynamic,1,16,282,4.668362
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,5,4,dynamic,1,17,282,4.668448
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,5,4,dynamic,1,18,280,4.666900
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,5,4,dynamic,1,19,287,4.670810
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,0,347,4.766995
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,1,311,4.705358
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,2,312,4.707100
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,3,316,4.707035
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,4,314,4.707031
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,5,316,4.704114
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,6,315,4.705872
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,7,318,4.699184
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,8,313,4.699931
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,9,312,4.709618
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,10,287,4.697418
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,11,283,4.705520
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,12,281,4.696419
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,13,279,4.705615
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,14,283,4.698088
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,15,285,4.706947
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,16,280,4.697878
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,17,284,4.700541
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,18,281,4.700562
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,0,dynamic,1,19,283,4.704855
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,0,304,3.878167
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,1,304,4.731458
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,2,304,4.693083
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,3,304,4.713768
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,4,304,4.737277
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,5,304,4.723839
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,6,304,4.714897
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,7,304,4.059758
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,8,304,4.698640
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,9,304,4.697081
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,10,304,5.183099
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,11,304,5.210726
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,12,304,5.203497
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,13,304,5.214926
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,14,304,5.227249
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,15,288,4.949503
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,16,288,4.983181
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,17,288,4.962904
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,18,288,4.952164
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,1,static,16,19,288,4.938649
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,0,300,3.832718
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,1,300,4.639015
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,2,300,4.205331
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,3,300,4.611181
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,4,300,4.644135
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,5,300,4.618986
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,6,300,4.638648
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,7,300,4.136601
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,8,300,4.661331
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,9,300,4.620565
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,10,300,5.009772
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,11,300,5.048804
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,12,300,5.014695
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,13,300,5.075227
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,14,300,5.051840
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,15,300,5.099654
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,16,300,5.075784
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,17,300,5.098155
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,18,300,5.071072
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,2,static,,19,300,5.055321
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,0,384,4.924797
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,1,304,4.718157
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,2,304,4.713949
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,3,304,4.713906
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,4,304,4.742801
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,5,304,4.729383
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,6,304,4.722418
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,7,336,4.775021
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,8,304,4.698914
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,9,304,4.740691
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,10,288,4.904741
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,11,288,4.914641
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,12,288,4.902449
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,13,288,4.913613
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,14,288,4.903575
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,15,288,4.914379
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,16,288,4.904216
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,17,272,4.675241
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,18,272,4.672417
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,3,dynamic,16,19,288,4.910059
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,0,300,3.826190
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,1,300,4.413718
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,2,300,4.414966
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,3,300,4.398877
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,4,300,4.391339
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,5,300,4.375096
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,6,300,4.406497
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,7,300,4.345123
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,8,300,4.002014
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,9,300,4.402250
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,10,300,4.733697
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,11,300,4.723078
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,12,300,4.688881
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,13,300,4.646432
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,14,300,4.655538
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,15,300,4.680159
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,16,300,4.666500
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,17,300,4.700912
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,18,300,4.706459
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,6,4,static,1,19,300,4.723875
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,0,349,4.728487
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,1,333,4.680814
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,2,308,4.675841
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,3,331,4.673185
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,4,312,4.682040
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,5,306,4.674461
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,6,309,4.683115
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,7,333,4.685760
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,8,310,4.683169
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,9,311,4.675526
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,10,277,4.687181
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,11,274,4.682424
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,12,278,4.686534
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,13,278,4.686870
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,14,304,4.683146
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,15,272,4.687145
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,16,279,4.679574
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,17,277,4.676631
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,18,278,4.679371
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,0,dynamic,1,19,281,4.676955
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,0,384,4.917694
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,1,304,4.722644
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,2,320,4.943851
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,3,320,4.954923
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,4,320,4.948203
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,5,320,4.943926
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,6,320,4.951850
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,7,336,4.771177
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,8,320,4.925745
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,9,320,4.943179
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,10,272,4.739679
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,11,272,4.742404
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,12,272,4.725339
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,13,272,4.730478
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,14,272,4.740048
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,15,288,4.948122
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,16,272,4.735872
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,17,272,4.750533
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,18,272,4.762234
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,1,dynamic,16,19,272,4.756281
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,0,300,3.850080
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,1,300,4.625617
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,2,300,4.645733
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,3,300,4.605381
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,4,300,4.652068
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,5,300,4.619371
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,6,300,4.640471
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,7,300,4.457939
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,8,300,4.695745
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,9,300,4.614364
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,10,300,5.088184
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,11,300,5.107304
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,12,300,5.089773
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,13,300,5.123755
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,14,300,5.089801
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,15,300,5.157145
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,16,300,5.140016
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,17,300,5.160423
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,18,300,5.126692
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,2,static,,19,300,5.147336
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,0,300,3.845304
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,1,300,4.385205
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,2,300,4.381424
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,3,300,4.365085
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,4,300,4.361389
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,5,300,4.370503
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,6,300,4.370404
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,7,300,3.944492
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,8,300,4.387813
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,9,300,4.395224
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,10,300,4.778948
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,11,300,4.687909
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,12,300,4.765635
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,13,300,4.747655
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,14,300,4.746843
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,15,300,4.711073
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,16,300,4.735727
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,17,300,4.749611
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,18,300,4.773408
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,3,static,1,19,300,4.769431
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,0,304,3.866443
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,1,304,4.683401
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,2,304,4.690602
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,3,304,4.688753
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,4,304,4.691586
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,5,304,4.689669
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,6,304,4.710902
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,7,304,4.213467
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,8,304,4.692547
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,9,304,4.717557
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,10,304,5.165802
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,11,304,5.159726
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,12,304,5.214272
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,13,304,5.222952
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,14,304,5.186724
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,15,288,4.922291
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,16,288,4.948655
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,17,288,4.940091
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,18,288,4.948728
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,7,4,static,16,19,288,4.901040
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,0,384,4.908029
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,1,304,4.716575
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,2,304,4.748499
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,3,304,4.714206
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,4,304,4.721755
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,5,304,4.716866
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,6,304,4.723616
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,7,336,4.790002
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,8,304,4.698418
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,9,304,4.741840
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,10,288,4.884556
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,11,288,4.890578
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,12,288,4.877122
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,13,288,4.874947
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,14,288,4.881948
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,15,288,4.903471
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,16,272,4.667114
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,17,272,4.670311
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,18,288,4.902791
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,0,dynamic,16,19,288,4.907774
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,0,304,3.878083
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,1,304,4.704870
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,2,304,4.739493
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,3,304,4.704900
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,4,304,4.742354
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,5,304,4.703892
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,6,304,4.680552
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,7,304,3.891595
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,8,304,4.716616
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,9,304,4.722325
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,10,304,5.145622
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,11,304,5.115211
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,12,304,5.142827
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,13,304,5.163258
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,14,304,5.149394
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,15,288,4.866770
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,16,288,4.889773
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,17,288,4.905742
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,18,288,4.875295
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,1,static,16,19,288,4.841115
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,0,300,3.843877
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,1,300,4.386362
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,2,300,4.389195
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,3,300,4.375495
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,4,300,4.371680
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,5,300,4.369278
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,6,300,4.366178
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,7,300,3.974820
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,8,300,4.383195
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,9,300,4.394170
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,10,300,4.726354
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,11,300,4.686937
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,12,300,4.690111
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,13,300,4.690232
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,14,300,4.693862
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,15,300,4.636673
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,16,300,4.714211
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,17,300,4.718844
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,18,300,4.649488
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,2,static,1,19,300,4.721871
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,0,357,4.781362
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,1,314,4.725110
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,2,308,4.734557
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,3,315,4.728671
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,4,316,4.722716
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,5,313,4.735820
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,6,313,4.722644
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,7,332,4.729895
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,8,313,4.722752
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,9,315,4.728673
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,10,278,4.733631
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,11,281,4.726650
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,12,281,4.721865
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,13,280,4.730951
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,14,282,4.724175
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,15,282,4.721342
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,16,284,4.735004
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,17,281,4.730362
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,18,274,4.723944
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,3,dynamic,1,19,281,4.725818
