Image,Taps,Threads,Build,Component,Elapsed_ms,Direct_Hash,Separable_Hash,Validation
6000x6000.png,7,20,omp-avx2,SoA_Separable_Vertical,95.010797,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,SoA_Separable_Kernel,127.091411,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,9,20,omp-avx2,AoS_Direct,317.473150,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,AoS_to_SoA,7.697123,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,SoA_Separable_Horizontal,37.675937,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,SoA_Separable_Vertical,102.910351,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,SoA_Separable_Kernel,140.586288,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,AoS_Direct,317.798456,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,AoS_to_SoA,7.469869,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,SoA_Separable_Horizontal,37.777012,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,SoA_Separable_Vertical,103.250065,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,SoA_Separable_Kernel,141.027077,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,AoS_Direct,364.496058,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,AoS_to_SoA,7.623259,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,SoA_Separable_Horizontal,38.071862,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,SoA_Separable_Vertical,103.413246,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,SoA_Separable_Kernel,141.485108,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,AoS_Direct,317.510178,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,AoS_to_SoA,7.399883,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,SoA_Separable_Horizontal,37.870025,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,SoA_Separable_Vertical,103.029720,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,SoA_Separable_Kernel,140.899745,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,AoS_Direct,319.793332,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,AoS_to_SoA,7.646527,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,SoA_Separable_Horizontal,38.126021,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,SoA_Separable_Vertical,103.765654,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,omp-avx2,SoA_Separable_Kernel,141.891675,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,11,20,omp-avx2,AoS_Direct,460.151886,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,AoS_to_SoA,7.753343,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,SoA_Separable_Horizontal,50.814529,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,SoA_Separable_Vertical,111.880845,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,SoA_Separable_Kernel,162.695374,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,AoS_Direct,455.105722,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,AoS_to_SoA,7.588839,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,SoA_Separable_Horizontal,42.389555,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,SoA_Separable_Vertical,115.415120,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,SoA_Separable_Kernel,157.804675,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,AoS_Direct,455.335625,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,AoS_to_SoA,7.626430,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,SoA_Separable_Horizontal,42.121993,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,SoA_Separable_Vertical,111.393601,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,SoA_Separable_Kernel,153.515594,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,AoS_Direct,485.397680,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,AoS_to_SoA,7.613611,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,SoA_Separable_Horizontal,54.022873,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,SoA_Separable_Vertical,138.254267,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,SoA_Separable_Kernel,192.277140,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,AoS_Direct,466.905202,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,AoS_to_SoA,7.619562,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,SoA_Separable_Horizontal,42.141520,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,SoA_Separable_Vertical,111.460604,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,omp-avx2,SoA_Separable_Kernel,153.602124,5e9a081c01146288,5e9a081c01146288,passed
