Run_ID,Timestamp_UTC,Image,Operation,Width,Height,Layout,Phase,Repeat,Threads,Schedule,Chunk,Simd_Build,OMP_Places,OMP_Proc_Bind,Hostname,Compiler,Build_Flags,Elapsed_ms,Result_Hash,Validation
layout-Grayscale-simd_omp-t2-r3-4000x3000.png,2026-09-19T18:21:35Z,4000x3000.png,Grayscale,4000,3000,AoS,Kernel,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,25.273686,00925fa85224b60c,passed
layout-Grayscale-simd_omp-t2-r3-4000x3000.png,2026-09-19T18:21:35Z,4000x3000.png,Grayscale,4000,3000,SoA,AoS_to_SoA,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,11.978601,00925fa85224b60c,passed
layout-Grayscale-simd_omp-t2-r3-4000x3000.png,2026-09-19T18:21:35Z,4000x3000.png,Grayscale,4000,3000,SoA,Kernel,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,19.828899,00925fa85224b60c,passed
layout-Grayscale-simd_omp-t2-r3-4000x3000.png,2026-09-19T18:21:35Z,4000x3000.png,Grayscale,4000,3000,SoA,SoA_to_AoS,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,12.641857,00925fa85224b60c,passed
layout-Grayscale-simd_omp-t2-r3-4000x3000.png,2026-09-19T18:21:35Z,4000x3000.png,Grayscale,4000,3000,SoA,End_to_End,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,44.449357,00925fa85224b60c,passed
layout-Grayscale-simd_omp-t2-r3-6000x6000.png,2026-09-19T18:21:37Z,6000x6000.png,Grayscale,6000,6000,AoS,Kernel,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,75.006470,937793859b387046,passed
layout-Grayscale-simd_omp-t2-r3-6000x6000.png,2026-09-19T18:21:37Z,6000x6000.png,Grayscale,6000,6000,SoA,AoS_to_SoA,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,36.981696,937793859b387046,passed
layout-Grayscale-simd_omp-t2-r3-6000x6000.png,2026-09-19T18:21:37Z,6000x6000.png,Grayscale,6000,6000,SoA,Kernel,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,59.277137,937793859b387046,passed
layout-Grayscale-simd_omp-t2-r3-6000x6000.png,2026-09-19T18:21:37Z,6000x6000.png,Grayscale,6000,6000,SoA,SoA_to_AoS,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,37.360345,937793859b387046,passed
layout-Grayscale-simd_omp-t2-r3-6000x6000.png,2026-09-19T18:21:37Z,6000x6000.png,Grayscale,6000,6000,SoA,End_to_End,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,133.619178,937793859b387046,passed
layout-Gaussian_11x11-simd_omp-t2-r3-4000x3000.png,2026-09-19T18:21:44Z,4000x3000.png,Gaussian_11x11,3990,2990,AoS,Kernel,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,1532.564384,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_omp-t2-r3-4000x3000.png,2026-09-19T18:21:44Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA,AoS_to_SoA,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,12.028478,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_omp-t2-r3-4000x3000.png,2026-09-19T18:21:44Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA,Kernel,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,3094.727616,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_omp-t2-r3-4000x3000.png,2026-09-19T18:21:44Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA,SoA_to_AoS,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,12.664043,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_omp-t2-r3-4000x3000.png,2026-09-19T18:21:44Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA,End_to_End,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,3119.420137,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_omp-t2-r3-6000x6000.png,2026-09-19T18:22:04Z,6000x6000.png,Gaussian_11x11,5990,5990,AoS,Kernel,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,4603.364553,c923a906c8989668,passed
layout-Gaussian_11x11-simd_omp-t2-r3-6000x6000.png,2026-09-19T18:22:04Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA,AoS_to_SoA,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,37.177920,c923a906c8989668,passed
layout-Gaussian_11x11-simd_omp-t2-r3-6000x6000.png,2026-09-19T18:22:04Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA,Kernel,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,9342.597158,c923a906c8989668,passed
layout-Gaussian_11x11-simd_omp-t2-r3-6000x6000.png,2026-09-19T18:22:04Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA,SoA_to_AoS,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,38.392268,c923a906c8989668,passed
layout-Gaussian_11x11-simd_omp-t2-r3-6000x6000.png,2026-09-19T18:22:04Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA,End_to_End,3,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,9418.167346,c923a906c8989668,passed
layout-Grayscale-simd_omp-t2-r4-4000x3000.png,2026-09-19T18:22:05Z,4000x3000.png,Grayscale,4000,3000,AoS,Kernel,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,25.255444,00925fa85224b60c,passed
layout-Grayscale-simd_omp-t2-r4-4000x3000.png,2026-09-19T18:22:05Z,4000x3000.png,Grayscale,4000,3000,SoA,AoS_to_SoA,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,12.402767,00925fa85224b60c,passed
layout-Grayscale-simd_omp-t2-r4-4000x3000.png,2026-09-19T18:22:05Z,4000x3000.png,Grayscale,4000,3000,SoA,Kernel,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,19.249755,00925fa85224b60c,passed
layout-Grayscale-simd_omp-t2-r4-4000x3000.png,2026-09-19T18:22:05Z,4000x3000.png,Grayscale,4000,3000,SoA,SoA_to_AoS,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,12.653304,00925fa85224b60c,passed
layout-Grayscale-simd_omp-t2-r4-4000x3000.png,2026-09-19T18:22:05Z,4000x3000.png,Grayscale,4000,3000,SoA,End_to_End,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,44.305826,00925fa85224b60c,passed
layout-Grayscale-simd_omp-t2-r4-6000x6000.png,2026-09-19T18:22:07Z,6000x6000.png,Grayscale,6000,6000,AoS,Kernel,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,74.693309,937793859b387046,passed
layout-Grayscale-simd_omp-t2-r4-6000x6000.png,2026-09-19T18:22:07Z,6000x6000.png,Grayscale,6000,6000,SoA,AoS_to_SoA,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,36.804096,937793859b387046,passed
layout-Grayscale-simd_omp-t2-r4-6000x6000.png,2026-09-19T18:22:07Z,6000x6000.png,Grayscale,6000,6000,SoA,Kernel,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,58.926751,937793859b387046,passed
layout-Grayscale-simd_omp-t2-r4-6000x6000.png,2026-09-19T18:22:07Z,6000x6000.png,Grayscale,6000,6000,SoA,SoA_to_AoS,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,37.395474,937793859b387046,passed
layout-Grayscale-simd_omp-t2-r4-6000x6000.png,2026-09-19T18:22:07Z,6000x6000.png,Grayscale,6000,6000,SoA,End_to_End,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,133.126321,937793859b387046,passed
layout-Gaussian_11x11-simd_omp-t2-r4-4000x3000.png,2026-09-19T18:22:14Z,4000x3000.png,Gaussian_11x11,3990,2990,AoS,Kernel,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,1533.359394,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_omp-t2-r4-4000x3000.png,2026-09-19T18:22:14Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA,AoS_to_SoA,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,11.833361,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_omp-t2-r4-4000x3000.png,2026-09-19T18:22:14Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA,Kernel,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,3096.490980,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_omp-t2-r4-4000x3000.png,2026-09-19T18:22:14Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA,SoA_to_AoS,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,12.754748,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_omp-t2-r4-4000x3000.png,2026-09-19T18:22:14Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA,End_to_End,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,3121.079089,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_omp-t2-r4-6000x6000.png,2026-09-19T18:22:35Z,6000x6000.png,Gaussian_11x11,5990,5990,AoS,Kernel,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,4605.635869,c923a906c8989668,passed
layout-Gaussian_11x11-simd_omp-t2-r4-6000x6000.png,2026-09-19T18:22:35Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA,AoS_to_SoA,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,36.561628,c923a906c8989668,passed
layout-Gaussian_11x11-simd_omp-t2-r4-6000x6000.png,2026-09-19T18:22:35Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA,Kernel,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,9362.049431,c923a906c8989668,passed
layout-Gaussian_11x11-simd_omp-t2-r4-6000x6000.png,2026-09-19T18:22:35Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA,SoA_to_AoS,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,38.930591,c923a906c8989668,passed
layout-Gaussian_11x11-simd_omp-t2-r4-6000x6000.png,2026-09-19T18:22:35Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA,End_to_End,4,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,9437.541650,c923a906c8989668,passed
layout-Grayscale-simd_off-t2-r4-4000x3000.png,2026-09-19T18:22:35Z,4000x3000.png,Grayscale,4000,3000,AoS,Kernel,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,24.366889,00925fa85224b60c,passed
layout-Grayscale-simd_off-t2-r4-4000x3000.png,2026-09-19T18:22:35Z,4000x3000.png,Grayscale,4000,3000,SoA,AoS_to_SoA,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,12.113368,00925fa85224b60c,passed
layout-Grayscale-simd_off-t2-r4-4000x3000.png,2026-09-19T18:22:35Z,4000x3000.png,Grayscale,4000,3000,SoA,Kernel,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,19.672816,00925fa85224b60c,passed
layout-Grayscale-simd_off-t2-r4-4000x3000.png,2026-09-19T18:22:35Z,4000x3000.png,Grayscale,4000,3000,SoA,SoA_to_AoS,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,13.499381,00925fa85224b60c,passed
layout-Grayscale-simd_off-t2-r4-4000x3000.png,2026-09-19T18:22:35Z,4000x3000.png,Grayscale,4000,3000,SoA,End_to_End,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,45.285565,00925fa85224b60c,passed
layout-Grayscale-simd_off-t2-r4-6000x6000.png,2026-09-19T18:22:37Z,6000x6000.png,Grayscale,6000,6000,AoS,Kernel,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,72.548329,937793859b387046,passed
layout-Grayscale-simd_off-t2-r4-6000x6000.png,2026-09-19T18:22:37Z,6000x6000.png,Grayscale,6000,6000,SoA,AoS_to_SoA,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,37.426862,937793859b387046,passed
layout-Grayscale-simd_off-t2-r4-6000x6000.png,2026-09-19T18:22:37Z,6000x6000.png,Grayscale,6000,6000,SoA,Kernel,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,59.104690,937793859b387046,passed
layout-Grayscale-simd_off-t2-r4-6000x6000.png,2026-09-19T18:22:37Z,6000x6000.png,Grayscale,6000,6000,SoA,SoA_to_AoS,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,39.650068,937793859b387046,passed
layout-Grayscale-simd_off-t2-r4-6000x6000.png,2026-09-19T18:22:37Z,6000x6000.png,Grayscale,6000,6000,SoA,End_to_End,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,136.181620,937793859b387046,passed
layout-Gaussian_11x11-simd_off-t2-r4-4000x3000.png,2026-09-19T18:22:43Z,4000x3000.png,Gaussian_11x11,3990,2990,AoS,Kernel,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,1533.200180,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_off-t2-r4-4000x3000.png,2026-09-19T18:22:43Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA,AoS_to_SoA,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,12.423003,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_off-t2-r4-4000x3000.png,2026-09-19T18:22:43Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA,Kernel,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,1538.806898,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_off-t2-r4-4000x3000.png,2026-09-19T18:22:43Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA,SoA_to_AoS,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,12.698290,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_off-t2-r4-4000x3000.png,2026-09-19T18:22:43Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA,End_to_End,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,1563.928191,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_off-t2-r4-6000x6000.png,2026-09-19T18:22:59Z,6000x6000.png,Gaussian_11x11,5990,5990,AoS,Kernel,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,4603.413075,c923a906c8989668,passed
layout-Gaussian_11x11-simd_off-t2-r4-6000x6000.png,2026-09-19T18:22:59Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA,AoS_to_SoA,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,35.489643,c923a906c8989668,passed
layout-Gaussian_11x11-simd_off-t2-r4-6000x6000.png,2026-09-19T18:22:59Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA,Kernel,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,4619.099238,c923a906c8989668,passed
layout-Gaussian_11x11-simd_off-t2-r4-6000x6000.png,2026-09-19T18:22:59Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA,SoA_to_AoS,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,36.877060,c923a906c8989668,passed
layout-Gaussian_11x11-simd_off-t2-r4-6000x6000.png,2026-09-19T18:22:59Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA,End_to_End,4,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,4691.465941,c923a906c8989668,passed
layout-Grayscale-simd_off-t2-r5-4000x3000.png,2026-09-19T18:23:00Z,4000x3000.png,Grayscale,4000,3000,AoS,Kernel,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,23.896280,00925fa85224b60c,passed
layout-Grayscale-simd_off-t2-r5-4000x3000.png,2026-09-19T18:23:00Z,4000x3000.png,Grayscale,4000,3000,SoA,AoS_to_SoA,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,12.078918,00925fa85224b60c,passed
layout-Grayscale-simd_off-t2-r5-4000x3000.png,2026-09-19T18:23:00Z,4000x3000.png,Grayscale,4000,3000,SoA,Kernel,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,19.659516,00925fa85224b60c,passed
layout-Grayscale-simd_off-t2-r5-4000x3000.png,2026-09-19T18:23:00Z,4000x3000.png,Grayscale,4000,3000,SoA,SoA_to_AoS,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,13.509250,00925fa85224b60c,passed
layout-Grayscale-simd_off-t2-r5-4000x3000.png,2026-09-19T18:23:00Z,4000x3000.png,Grayscale,4000,3000,SoA,End_to_End,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,45.247684,00925fa85224b60c,passed
layout-Grayscale-simd_off-t2-r5-6000x6000.png,2026-09-19T18:23:02Z,6000x6000.png,Grayscale,6000,6000,AoS,Kernel,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,72.566367,937793859b387046,passed
layout-Grayscale-simd_off-t2-r5-6000x6000.png,2026-09-19T18:23:02Z,6000x6000.png,Grayscale,6000,6000,SoA,AoS_to_SoA,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,35.378066,937793859b387046,passed
layout-Grayscale-simd_off-t2-r5-6000x6000.png,2026-09-19T18:23:02Z,6000x6000.png,Grayscale,6000,6000,SoA,Kernel,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,59.082450,937793859b387046,passed
layout-Grayscale-simd_off-t2-r5-6000x6000.png,2026-09-19T18:23:02Z,6000x6000.png,Grayscale,6000,6000,SoA,SoA_to_AoS,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,37.881888,937793859b387046,passed
layout-Grayscale-simd_off-t2-r5-6000x6000.png,2026-09-19T18:23:02Z,6000x6000.png,Grayscale,6000,6000,SoA,End_to_End,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,132.342404,937793859b387046,passed
layout-Gaussian_11x11-simd_off-t2-r5-4000x3000.png,2026-09-19T18:23:07Z,4000x3000.png,Gaussian_11x11,3990,2990,AoS,Kernel,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,1531.983965,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_off-t2-r5-4000x3000.png,2026-09-19T18:23:07Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA,AoS_to_SoA,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,11.825423,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_off-t2-r5-4000x3000.png,2026-09-19T18:23:07Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA,Kernel,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,1535.177772,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_off-t2-r5-4000x3000.png,2026-09-19T18:23:07Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA,SoA_to_AoS,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,12.816825,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_off-t2-r5-4000x3000.png,2026-09-19T18:23:07Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA,End_to_End,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,1559.820020,1e8adb9534bf99dc,passed
layout-Gaussian_11x11-simd_off-t2-r5-6000x6000.png,2026-09-19T18:23:23Z,6000x6000.png,Gaussian_11x11,5990,5990,AoS,Kernel,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,4601.733946,c923a906c8989668,passed
layout-Gaussian_11x11-simd_off-t2-r5-6000x6000.png,2026-09-19T18:23:23Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA,AoS_to_SoA,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,35.413108,c923a906c8989668,passed
layout-Gaussian_11x11-simd_off-t2-r5-6000x6000.png,2026-09-19T18:23:23Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA,Kernel,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,4620.562731,c923a906c8989668,passed
layout-Gaussian_11x11-simd_off-t2-r5-6000x6000.png,2026-09-19T18:23:23Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA,SoA_to_AoS,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,37.500541,c923a906c8989668,passed
layout-Gaussian_11x11-simd_off-t2-r5-6000x6000.png,2026-09-19T18:23:23Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA,End_to_End,5,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,4693.476380,c923a906c8989668,passed
layout-Grayscale-simd_omp-t2-r5-4000x3000.png,2026-09-19T18:23:24Z,4000x3000.png,Grayscale,4000,3000,AoS,Kernel,5,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,25.022299,00925fa85224b60c,passed
layout-Grayscale-simd_omp-t2-r5-4000x3000.png,2026-09-19T18:23:24Z,4000x3000.png,Grayscale,4000,3000,SoA,AoS_to_SoA,5,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,11.799653,00925fa85224b60c,passed
