Image,Operation,Width,Height,Layout,Phase,Threads,Schedule,Chunk,Simd_Build,OMP_Places,OMP_Proc_Bind,Hostname,Compiler,Build_Flags,Samples,Median_ms,Min_ms,Max_ms,Mean_ms,StdDev_ms
6000x6000.png,Gaussian_11x11,5990,5990,AoS_Naive,Kernel,2,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,4590.750105,4590.070232,4597.806374,4592.544230,3.282808
6000x6000.png,Gaussian_11x11,5990,5990,AoS_Naive,Kernel,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,533.940138,531.452636,536.570003,533.605874,2.162154
6000x6000.png,Gaussian_11x11,5990,5990,AoS_Naive,Kernel,20,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,531.406282,529.888069,636.604267,558.047530,45.943725
6000x6000.png,Gaussian_11x11,5990,5990,AoS_Naive,Kernel,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,532.419665,531.471969,568.211639,545.833636,19.010019
6000x6000.png,Gaussian_11x11,5990,5990,AoS_Naive,Kernel,20,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,531.266610,530.318307,755.235368,575.776533,100.321344
6000x6000.png,Gaussian_11x11,5990,5990,AoS_Naive,Kernel,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,2311.755209,2305.954882,2459.473105,2341.741671,66.118522
6000x6000.png,Gaussian_11x11,5990,5990,AoS_Naive,Kernel,4,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,2312.218490,2299.560166,2352.404927,2315.666771,21.346422
6000x6000.png,Gaussian_11x11,5990,5990,AoS_Naive,Kernel,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,2319.218662,2316.432964,2322.452873,2319.509079,2.553751
6000x6000.png,Gaussian_11x11,5990,5990,AoS_Naive,Kernel,4,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,2321.069195,2312.600881,2456.794852,2346.603307,61.719901
6000x6000.png,Gaussian_11x11,5990,5990,AoS_Naive,Kernel,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,1279.615002,1277.608293,1298.895213,1282.918815,9.010214
6000x6000.png,Gaussian_11x11,5990,5990,AoS_Naive,Kernel,8,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,1281.443685,1277.672428,1286.260963,1282.197170,3.669097
6000x6000.png,Gaussian_11x11,5990,5990,AoS_Naive,Kernel,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,1283.570455,1279.446422,1286.523549,1283.657030,2.857190
6000x6000.png,Gaussian_11x11,5990,5990,AoS_Naive,Kernel,8,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,1278.276653,1275.338483,1280.590032,1277.910809,1.981061
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,74.134844,71.150598,75.102467,73.515239,1.628411
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,74.336351,71.133211,75.690865,73.877873,1.925415
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,73.820234,71.996507,76.631217,73.687918,1.875303
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,1,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,74.330514,74.128041,75.611927,74.754913,0.727056
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,7.702398,7.692465,7.739079,7.708247,0.018210
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,12,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,7.754296,7.615855,7.844135,7.747925,0.082876
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,7.743096,7.666863,7.857214,7.750226,0.075510
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,12,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,7.730461,7.648474,7.779100,7.717962,0.051603
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,6.411027,6.263019,6.636506,6.436401,0.140538
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,16,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,6.368770,6.265132,6.417137,6.355375,0.056853
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,6.367692,6.125510,6.658285,6.371955,0.202278
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,16,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,6.358887,6.223659,6.559607,6.371380,0.121163
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,36.902971,34.723779,37.224398,36.495895,1.015429
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,2,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,36.494567,35.309145,36.913941,36.330399,0.602428
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,37.664005,37.396492,38.059461,37.733289,0.261411
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,2,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,36.316657,35.261175,37.093605,36.268357,0.821490
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,5.947544,5.903099,5.996270,5.949015,0.034530
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,20,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,5.966176,5.762268,9.407863,6.619220,1.562803
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,5.979400,5.876385,6.031702,5.968185,0.062446
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,20,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,6.036794,5.971728,6.483491,6.115234,0.208495
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,19.842893,19.752272,20.598397,20.047740,0.373418
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,4,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,19.272323,19.107886,19.685678,19.316838,0.234174
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,20.049582,19.244817,20.880518,20.109588,0.614268
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,4,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,19.755591,19.289024,20.585278,19.773857,0.520147
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,10.727652,10.600055,10.933610,10.758085,0.136645
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,8,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,10.633894,10.575405,10.951773,10.733833,0.187648
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,10.595168,10.483719,11.486095,10.784075,0.404791
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,8,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,10.751967,10.561328,10.920891,10.774635,0.142247
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,9379.420266,9375.008724,9383.950567,9378.984341,3.763305
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,9370.079806,9369.926177,9377.150001,9372.508579,3.460521
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,18747.834940,18737.312658,18757.134448,18746.262236,7.909418
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,1,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,18341.561319,18340.174394,18471.853835,18386.566775,63.860846
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,904.639209,903.621991,909.458770,905.383654,2.319232
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,12,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,903.635748,903.379772,903.989008,903.671970,0.230467
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,1822.641266,1804.535388,1824.194899,1815.987340,9.949197
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,12,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,1779.791743,1775.003912,1789.758287,1781.441053,5.437294
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,680.286567,678.847692,680.692383,679.999747,0.799069
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,16,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,678.222375,678.086405,680.173280,678.783443,0.931619
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,1370.334382,1354.015545,1381.306313,1368.129070,10.020686
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,16,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,1341.095362,1338.554734,1347.341872,1342.750618,3.809258
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,4690.475600,4686.912874,4691.328420,4689.942385,1.769936
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,2,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,4689.056756,4688.063025,4697.996501,4690.550957,4.198979
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,9382.343666,9374.303287,9429.674950,9391.498412,22.038360
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,2,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,9178.197812,9174.682835,9190.962435,9180.263274,6.227572
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,545.840027,544.222608,546.141711,545.609937,0.788175
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,20,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,545.334325,544.155414,574.279562,550.859561,13.102154
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,1097.158527,1092.714959,1099.542256,1096.541234,2.679971
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,20,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,1084.829847,1077.429276,1092.544656,1084.639487,5.576109
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,2378.825594,2364.169201,2511.772817,2412.267951,60.722719
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,4,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,2367.251740,2358.585465,2379.543985,2367.888200,8.331123
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,4757.864807,4752.594077,4827.472994,4771.985156,31.484281
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,4,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,4682.231601,4648.295623,4932.516331,4729.778621,118.232588
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,1310.206409,1308.475045,1314.349197,1311.003496,2.352687
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,8,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,1312.813674,1305.524660,1314.973789,1311.103922,3.794920
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,2642.242475,2631.240089,2672.178528,2644.009652,16.697876
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,8,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,2576.464200,2571.998075,2577.571653,2575.478730,2.298057
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,9232.853671,9227.468026,9235.960347,9231.742885,4.006946
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,9223.721776,9221.359697,9232.068323,9225.044821,4.336533
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,18600.435620,18586.713725,18611.124101,18598.873731,9.581069
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,1,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,18192.961617,18192.256567,18323.893090,18238.453742,63.867515
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,889.221389,888.545077,894.322015,890.164726,2.352308
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,12,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,888.439487,888.130128,888.804205,888.483179,0.251091
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,1807.213252,1789.013341,1808.940797,1800.491258,10.084461
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,12,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,1764.253400,1759.817335,1774.684444,1766.067765,5.562970
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,668.143309,666.209465,668.364520,667.561168,0.971732
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,16,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,666.040846,665.729155,667.975386,666.437008,0.909868
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,1357.741707,1341.574789,1369.020300,1355.705015,10.065286
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,16,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,1328.368154,1326.069962,1335.055582,1330.057771,4.169316
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,4615.999649,4614.855107,4616.403069,4615.789955,0.676307
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,2,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,4615.679057,4614.388342,4624.194313,4617.079800,4.014531
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,9306.167469,9299.593071,9354.191857,9315.840120,21.983355
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,2,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,9103.684960,9100.393004,9117.589248,9105.784195,6.813186
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,534.696283,532.997605,535.054545,534.402455,0.807136
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,20,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,534.084359,533.047782,559.800823,539.029303,11.620866
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,1085.751183,1081.789136,1087.132378,1085.067432,2.292182
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,20,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,1072.850929,1065.885956,1081.506119,1073.215387,5.698622
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,2339.797359,2325.551660,2471.178075,2372.652297,59.898157
6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,4,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,2328.575451,2320.784201,2341.467178,2329.770019,8.205241
