Run_ID,Timestamp_UTC,Image,Operation,Width,Height,Layout,Phase,Repeat,Threads,Schedule,Chunk,Simd_Build,OMP_Places,OMP_Proc_Bind,Hostname,Compiler,Build_Flags,Elapsed_ms,Result_Hash,Validation,Reference_Max_Abs_Error,Reference_Differing_Bytes
layout-Grayscale-simd_off-avx2-t1-r1-6000x6000.png,2026-09-19T21:07:26Z,6000x6000.png,Grayscale,6000,6000,SoA,Kernel,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,109.881421,937793859b387046,passed,0,0
layout-Grayscale-simd_off-avx2-t1-r1-6000x6000.png,2026-09-19T21:07:26Z,6000x6000.png,Grayscale,6000,6000,SoA,SoA_to_AoS,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,74.395303,937793859b387046,passed,0,0
layout-Grayscale-simd_off-avx2-t1-r1-6000x6000.png,2026-09-19T21:07:26Z,6000x6000.png,Grayscale,6000,6000,SoA,End_to_End,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,257.858256,937793859b387046,passed,0,0
layout-Gaussian_11x11-simd_off-avx2-t1-r1-4000x3000.png,2026-09-19T21:07:36Z,4000x3000.png,Gaussian_11x11,3990,2990,AoS_Naive,Kernel,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,3054.081777,1e8adb9534bf99dc,passed,0,0
layout-Gaussian_11x11-simd_off-avx2-t1-r1-4000x3000.png,2026-09-19T21:07:36Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,AoS_to_SoA,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,23.515027,1e8adb9534bf99dc,passed,0,0
layout-Gaussian_11x11-simd_off-avx2-t1-r1-4000x3000.png,2026-09-19T21:07:36Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,3067.252795,1e8adb9534bf99dc,passed,0,0
layout-Gaussian_11x11-simd_off-avx2-t1-r1-4000x3000.png,2026-09-19T21:07:36Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,24.749101,1e8adb9534bf99dc,passed,0,0
layout-Gaussian_11x11-simd_off-avx2-t1-r1-4000x3000.png,2026-09-19T21:07:36Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,End_to_End,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,3115.516923,1e8adb9534bf99dc,passed,0,0
layout-Gaussian_11x11-simd_off-avx2-t1-r1-4000x3000.png,2026-09-19T21:07:36Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,23.515027,cca77fc65f26e2d2,passed,1,172
layout-Gaussian_11x11-simd_off-avx2-t1-r1-4000x3000.png,2026-09-19T21:07:36Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,97.401207,cca77fc65f26e2d2,passed,1,172
